y,x
591,726
591,727
591,729
591,731
591,732
591,733
591,734
591,735
591,736
591,737
591,740
591,741
591,743
591,744
591,751
591,755
591,758
592,642
592,645
592,646
592,647
592,649
592,650
592,651
592,652
592,653
592,654
592,655
592,656
592,660
592,661
592,663
592,664
592,665
592,667
592,668
592,669
592,670
592,671
592,672
592,673
592,676
592,677
592,678
592,679
592,680
592,681
592,682
592,683
592,684
592,685
592,686
592,687
592,688
592,689
592,693
592,694
592,695
592,696
592,697
592,700
592,708
592,709
592,710
592,711
592,714
592,715
592,716
592,718
592,719
592,720
592,721
592,722
592,723
592,724
592,725
592,726
592,727
592,728
592,729
592,731
592,732
592,733
592,735
592,736
592,737
592,738
592,739
592,740
592,741
592,747
593,646
593,647
593,648
593,649
593,650
593,651
593,652
593,653
593,655
593,668
593,669
593,670
593,675
593,678
593,681
593,682
593,684
593,686
593,690
593,693
593,694
593,712
593,713
593,714
593,715
593,716
593,717
593,719
593,720
593,722
593,723
593,724
593,726
593,727
593,730
593,731
593,733
593,736
593,737
593,738
593,739
593,740
593,741
593,742
593,743
593,746
593,747
594,647
594,648
594,650
594,651
594,652
594,653
594,654
594,655
594,656
594,657
594,658
594,659
594,660
594,661
594,662
594,663
594,675
594,676
594,677
594,678
594,685
594,686
594,691
594,692
594,693
594,694
594,695
594,696
594,706
594,707
594,709
594,710
594,711
594,712
594,713
594,718
594,719
594,720
594,721
594,722
594,723
594,730
594,731
594,735
594,736
594,737
594,738
594,739
594,741
594,742
594,743
594,744
594,746
594,748
594,752
594,754
595,645
595,647
595,649
595,650
595,651
595,652
595,653
595,654
595,655
595,656
595,657
595,658
595,659
595,660
595,661
595,662
595,663
595,664
595,665
595,666
595,668
595,676
595,682
595,686
595,687
595,688
595,689
595,692
595,694
595,695
595,696
595,697
595,698
595,699
595,700
595,701
595,702
595,703
595,704
595,705
595,710
595,711
595,717
595,718
595,729
595,730
595,731
595,732
595,733
595,739
595,740
595,741
595,742
595,743
595,744
595,746
595,747
595,749
595,750
596,645
596,646
596,647
596,649
596,650
596,651
596,652
596,653
596,654
596,655
596,656
596,657
596,658
596,661
596,662
596,663
596,665
596,666
596,667
596,668
596,669
596,679
596,686
596,689
596,690
596,691
596,692
596,696
596,697
596,698
596,699
596,700
596,703
596,704
596,705
596,706
596,707
596,714
596,715
596,716
596,717
596,718
596,723
596,724
596,725
596,726
596,729
596,730
596,732
596,733
596,734
596,735
596,736
596,743
596,747
596,750
596,754
597,643
597,644
597,647
597,648
597,649
597,651
597,652
597,653
597,654
597,655
597,656
597,658
597,659
597,660
597,661
597,662
597,663
597,664
597,665
597,666
597,667
597,668
597,669
597,670
597,671
597,673
597,674
597,676
597,683
597,684
597,685
597,687
597,689
597,692
597,693
597,694
597,695
597,696
597,697
597,704
597,705
597,706
597,707
597,708
597,709
597,716
597,718
597,719
597,720
597,721
597,722
597,723
597,724
597,726
597,727
597,728
597,729
597,731
597,732
597,733
597,735
597,736
597,737
597,738
597,739
597,741
597,742
597,743
597,749
598,648
598,649
598,651
598,652
598,653
598,654
598,655
598,656
598,658
598,659
598,663
598,664
598,665
598,667
598,669
598,670
598,671
598,675
598,676
598,677
598,678
598,684
598,690
598,699
598,700
598,701
598,702
598,703
598,705
598,706
598,707
598,708
598,709
598,710
598,711
598,716
598,717
598,718
598,719
598,720
598,721
598,727
598,728
598,729
598,732
598,733
598,734
598,735
598,739
598,740
598,741
598,742
598,743
598,744
599,645
599,646
599,651
599,652
599,653
599,654
599,655
599,656
599,657
599,658
599,659
599,660
599,661
599,669
599,670
599,671
599,672
599,673
599,674
599,676
599,677
599,678
599,679
599,680
599,681
599,682
599,683
599,684
599,686
599,687
599,688
599,689
599,690
599,691
599,692
599,693
599,697
599,698
599,699
599,705
599,706
599,707
599,708
599,709
599,710
599,711
599,712
599,715
599,716
599,717
599,718
599,719
599,726
599,727
599,728
599,729
599,730
599,732
599,733
599,734
599,735
599,736
599,738
599,739
599,740
599,742
599,743
599,744
599,747
600,647
600,653
600,656
600,657
600,658
600,659
600,660
600,661
600,662
600,663
600,664
600,665
600,666
600,667
600,672
600,673
600,674
600,675
600,676
600,677
600,678
600,679
600,680
600,681
600,682
600,683
600,684
600,685
600,688
600,689
600,690
600,691
600,692
600,693
600,694
600,695
600,696
600,707
600,708
600,711
600,714
600,715
600,723
600,724
600,725
600,726
600,728
600,730
600,731
600,732
600,733
600,734
600,736
600,737
600,738
600,739
600,740
600,741
600,748
600,754
601,648
601,653
601,654
601,655
601,656
601,657
601,658
601,659
601,660
601,661
601,662
601,663
601,664
601,665
601,666
601,667
601,668
601,669
601,674
601,675
601,676
601,677
601,678
601,679
601,681
601,682
601,683
601,684
601,685
601,686
601,687
601,688
601,689
601,693
601,695
601,696
601,701
601,709
601,712
601,713
601,714
601,715
601,716
601,720
601,721
601,724
601,727
601,728
601,729
601,730
601,731
601,732
601,733
601,734
601,735
601,736
601,737
601,738
601,740
601,746
601,749
601,750
602,653
602,654
602,655
602,656
602,657
602,658
602,659
602,660
602,661
602,662
602,663
602,668
602,669
602,670
602,671
602,674
602,675
602,676
602,677
602,678
602,679
602,680
602,681
602,682
602,683
602,684
602,685
602,686
602,687
602,688
602,689
602,695
602,696
602,697
602,698
602,699
602,700
602,702
602,703
602,704
602,705
602,706
602,707
602,708
602,711
602,712
602,713
602,714
602,715
602,716
602,717
602,718
602,721
602,722
602,724
602,725
602,728
602,729
602,730
602,733
602,734
602,735
602,736
602,737
602,738
602,739
602,740
602,741
602,742
602,743
602,747
602,748
602,749
603,655
603,656
603,657
603,658
